dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
After Forming Government,after_forming_government,625,আগেই জানতাম এরা গাদ্দারি করবে,আগেই জানতাম এরা গাদ্দারি করবে,2,0.6032970181573356
After Forming Government,after_forming_government,626,তাহলে গণভোট হিসাবে সরকার গঠন করবে জামায়াত কারণ,তাহলে গণভোট হিসাবে সরকার গঠন করবে জামায়াত কারণ,0,0.8816373486938917
After Forming Government,after_forming_government,627,না পরাজিত,না পরাজিত,4,0.5986760090826445
After Forming Government,after_forming_government,628,হ্যা বিজয়ী হয়েছেন,হ্যা বিজয়ী হয়েছেন,0,0.7996198670670244
After Forming Government,after_forming_government,629,বিএনপির শুধু সবকিছুতেই না আর না ভুয়া দল একটা,বিএনপির শুধু সবকিছুতেই না আর না ভুয়া দল একটা,4,0.7290284977943917
After Forming Government,after_forming_government,630,জুলাই সনদ নিয়ে কোন আপোষ করা যাবে না,জুলাই সনদ নিয়ে কোন আপোষ করা যাবে না,0,0.6322992802685576
After Forming Government,after_forming_government,631,এসব ছাড়া আর কিছু আশা করিও নাই।,এসব ছাড়া আর কিছু আশা করিও নাই,3,0.6394360680489471
After Forming Government,after_forming_government,632,জুলাই সনদ বাস্তবায়ন না করলে বিএনপিকেও জনগণ বৃদ্ধাঙ্গুলি দেখাবে ইনশাআল্লাহ।,জুলাই সনদ বাস্তবায়ন না করলে বিএনপিকেও জনগণ বৃদ্ধাঙ্গুলি দেখাবে ইনশাআল্লাহ,1,0.6889099200949189
After Forming Government,after_forming_government,633,"জুলাই এর হাতিয়ার গর্জে উঠোক আরেক বার,,,",জুলাই এর হাতিয়ার গর্জে উঠোক আরেক বার,1,0.884083591435907
After Forming Government,after_forming_government,634,১৯৯৬ সালে বিএনপি কত দিন ক্ষমতায় ছিল?,সালে বিএনপি কত দিন ক্ষমতায় ছিল,3,0.8370906488719089
After Forming Government,after_forming_government,635,"জনগণ দেখুক কোন বেঈমানদের ভোট দিয়ে তারা নির্বাচিত করেছে,,,,",জনগণ দেখুক কোন বেঈমানদের ভোট দিয়ে তারা নির্বাচিত করেছে,0,0.5860958926628277
After Forming Government,after_forming_government,636,Ekdom thik ase,ekdom thik ase,0,0.599956605168654
After Forming Government,after_forming_government,637,দেশ ধংশ কারি সংস্কার মানবে কি করে,দেশ ধংশ কারি সংস্কার মানবে কি করে,0,0.39969577251835947
After Forming Government,after_forming_government,638,Polti at day 1,polti at day,0,0.2
After Forming Government,after_forming_government,639,এভাবে জনগণকে ক্ষেপিয়ে তুললে বিএনপি বেশি দিন ক্ষমতায় থাকতে পারবে না।,এভাবে জনগণকে ক্ষেপিয়ে তুললে বিএনপি বেশি দিন ক্ষমতায় থাকতে পারবে না,3,0.5648639619570476
After Forming Government,after_forming_government,640,সংবিধান সংস্কার হলে এরা স্বৈরাচারী পথ পরিচালনা করবে কিভাবে?,সংবিধান সংস্কার হলে এরা স্বৈরাচারী পথ পরিচালনা করবে কিভাবে,1,0.521582817957194
After Forming Government,after_forming_government,641,এরা আসলে মূলত হাসিনার মত হতে চায়,এরা আসলে মূলত হাসিনার মত হতে চায়,2,0.8840319790156901
After Forming Government,after_forming_government,642,OMG পলটি,omg পলটি,0,0.2
After Forming Government,after_forming_government,643,গণভোট জনগণের রায়..!!গণভোট না মানলে নির্বাচন ও মানা হবেনা..!,গণভোট জনগণের রায় গণভোট না মানলে নির্বাচন ও মানা হবেনা,3,0.5623387439646824
After Forming Government,after_forming_government,644,"ওরা তো আইছে লুটপাত করতে, ওরা কেন সংস্কার চাইবো l",ওরা তো আইছে লুটপাত করতে ওরা কেন সংস্কার চাইবো l,4,0.6132563208106996
After Forming Government,after_forming_government,645,তার মানে হাসু আপা দেশে আইতে আছে,তার মানে হাসু আপা দেশে আইতে আছে,4,0.493408818066394
After Forming Government,after_forming_government,646,তাহলে এদের নির্বাচন হয়নি। এরা অবৈধ,তাহলে এদের নির্বাচন হয়নি এরা অবৈধ,0,0.6711820684478825
After Forming Government,after_forming_government,647,আগের সংবিধান অনুযায়ী,আগের সংবিধান অনুযায়ী,0,0.550465097071792
After Forming Government,after_forming_government,648,শেখ হাসিনা তার প্রধানমন্ত্রীত্ব ফিরিয়ে দিন,শেখ হাসিনা তার প্রধানমন্ত্রীত্ব ফিরিয়ে দিন,4,0.49608199148488347
After Forming Government,after_forming_government,649,"তাহলে হাসু আফায় কি দোষ করছে,,?",তাহলে হাসু আফায় কি দোষ করছে,0,0.7985685407748333
After Forming Government,after_forming_government,650,খেলা শুরু হয়ে গেছে দাদা,খেলা শুরু হয়ে গেছে দাদা,4,0.4855379405819588
After Forming Government,after_forming_government,651,We Have a Plan,we have a plan,2,0.7327730142857054
After Forming Government,after_forming_government,652,জাতীয় বেঈমান,জাতীয় বেঈমান,2,0.7309538567810625
After Forming Government,after_forming_government,653,এরা জাতির সাথে প্রতারনা করছে,এরা জাতির সাথে প্রতারনা করছে,2,0.7293664541867475
After Forming Government,after_forming_government,654,এটা বিএনপির প্রথম উন্নয়ন মূলক কাজ,এটা বিএনপির প্রথম উন্নয়ন মূলক কাজ,1,0.8347709020142614
After Forming Government,after_forming_government,655,"মন্ত্রিসভা গঠন হয়েছে ভারতের প্রেসক্রিপশনে এখানে কারো কোন হাত নেই,,এইসব কারনে বিএনপির ভবিষ্যৎ অন্ধকার দেখতে পাচ্ছি",মন্ত্রিসভা গঠন হয়েছে ভারতের প্রেসক্রিপশনে এখানে কারো কোন হাত নেই এইসব কারনে বিএনপির ভবিষ্যৎ অন্ধকার দেখতে পাচ্ছি,4,0.43623619772207245
After Forming Government,after_forming_government,656,আওয়ামী লীগ গেছে যেই পথে বিএনপি যাবে সেই পথে ইনশাআল্লাহ।,আওয়ামী লীগ গেছে যেই পথে বিএনপি যাবে সেই পথে ইনশাআল্লাহ,1,0.9097913860265041
After Forming Government,after_forming_government,657,ছাত্র জনতা আবার শুরু করে দেবে,ছাত্র জনতা আবার শুরু করে দেবে,0,0.8627058242057839
After Forming Government,after_forming_government,658,পল্টিবাজ,পল্টিবাজ,2,0.5995885772527101
After Forming Government,after_forming_government,659,"‘সংবিধানে নেই’ মর্মে যদি সংবিধান সংস্কার পরিষদ সদস্য হিসেবে শপথ না নিতে চান, তাহলে",সংবিধানে নেই মর্মে যদি সংবিধান সংস্কার পরিষদ সদস্য হিসেবে শপথ না নিতে চান তাহলে,0,0.9270585664145407
After Forming Government,after_forming_government,660,আমার প্রশ্ন হলো “২০২৬ সালের নির্বাচন কোন সংবিধানে ছিল? ত্রয়োদশ জাতীয় সংসদ নির্বাচনের সঙ্গে একই দিনে অনুষ্ঠিত গণভোটে ও সংবিধান সংস্কার বাস্তবায়নের প্রস্তাবে ‘হ্যাঁ’ জয়ী হয়েছে কিসের জন্য? গণভোটে হ্যাঁ ভোট দেওয়া ৭০% জনগণের সাথে প্রতারণা ও জাতীর সাথে তামাসা করার কি দরকার ছিল?,আমার প্রশ্ন হলো সালের নির্বাচন কোন সংবিধানে ছিল ত্রয়োদশ জাতীয় সংসদ নির্বাচনের সঙ্গে একই দিনে অনুষ্ঠিত গণভোটে ও সংবিধান সংস্কার বাস্তবায়নের প্রস্তাবে হ্যাঁ জয়ী হয়েছে কিসের জন্য গণভোটে হ্যাঁ ভোট দেওয়া জনগণের সাথে প্রতারণা ও জাতীর সাথে তামাসা করার কি দরকার ছিল,0,0.9701026481068852
After Forming Government,after_forming_government,661,I have plan,i have plan,2,0.7327730142857054
After Forming Government,after_forming_government,662,It's an a part of 10% Plan,it s an a part of plan,0,0.7977367241374365
After Forming Government,after_forming_government,663,huga mara khaibo samne,huga mara khaibo samne,3,0.5999654388290466
After Forming Government,after_forming_government,664,হাসিনার মত হবে,হাসিনার মত হবে,1,0.7317202621918447
After Forming Government,after_forming_government,665,Drama Start,drama start,0,0.2
After Forming Government,after_forming_government,666,এদের বিপক্ষে বাংলাদেশ আবার আনদোলনে নামবে,এদের বিপক্ষে বাংলাদেশ আবার আনদোলনে নামবে,1,0.7960911021328437
After Forming Government,after_forming_government,667,এটা তো আগে থেকেই জানি কারন এরাও আগের মতোই করবে,এটা তো আগে থেকেই জানি কারন এরাও আগের মতোই করবে,2,0.8846741643547905
After Forming Government,after_forming_government,668,আমার তো মনে হয় গাদ্দারী কেবল শুরু,আমার তো মনে হয় গাদ্দারী কেবল শুরু,4,0.8393806099966499
After Forming Government,after_forming_government,669,Here is the plan,here is the plan,0,0.8387364650022169
After Forming Government,after_forming_government,670,"যারা ৩৬ জুলাইয়ের চেতনা ও আন্দোলনের সময় ২০০০-৩০০০ জন শহীদ এবং ৫০ হাজার আহত হয়েছেন,আজ তাদের উপর ভর করে সরকার গঠনের পথে এগোচ্ছে, অথচ সেই জুলাইয়ের আদর্শকেই উপেক্ষা করছে—বিএনপি, তাদের জন্য ভবিষ্যৎ সহজ হবে না। এ দেশের মানুষ সবকিছুর পুঙ্খানুপুঙ্খ হিসাব রাখে। সময় হলে জনগণই তার যথাযথ জবাব দেবে, ইনশাআল্লাহ।",যারা জুলাইয়ের চেতনা ও আন্দোলনের সময় জন শহীদ এবং হাজার আহত হয়েছেন আজ তাদের উপর ভর করে সরকার গঠনের পথে এগোচ্ছে অথচ সেই জুলাইয়ের আদর্শকেই উপেক্ষা করছে বিএনপি তাদের জন্য ভবিষ্যৎ সহজ হবে না এ দেশের মানুষ সবকিছুর পুঙ্খানুপুঙ্খ হিসাব রাখে সময় হলে জনগণই তার যথাযথ জবাব দেবে ইনশাআল্লাহ,0,0.6032017617201724
After Forming Government,after_forming_government,671,#সায়_ফিং #প্রবাসী #মীরজাফরবিএনপি,সায় ফিং প্রবাসী মীরজাফরবিএনপি,1,0.5999791197474328
After Forming Government,after_forming_government,672,সবটি হালারপু,সবটি হালারপু,0,0.2
After Forming Government,after_forming_government,673,জুলাই সনদ কি তাহোলে চুং************দি লিং পং হয়ে গেলো ভাই,জুলাই সনদ কি তাহোলে চুং দি লিং পং হয়ে গেলো ভাই,3,0.7479474410979984
After Forming Government,after_forming_government,674,সমস্যা নাই আবার গণঅভ্যুত্থান হবে,সমস্যা নাই আবার গণঅভ্যুত্থান হবে,3,0.7922784268233836
After Forming Government,after_forming_government,675,",, এদের জন্য,,, ইয়ামিন,,, আবু সাইদ,,, মুকুন্দরা,,, জিবন দিলো,,,, হাজারের অধিক ছাত্র জিবন দিলো,,, এই জন্য",এদের জন্য ইয়ামিন আবু সাইদ মুকুন্দরা জিবন দিলো হাজারের অধিক ছাত্র জিবন দিলো এই জন্য,0,0.8382679721134401
After Forming Government,after_forming_government,676,আওয়ামিলীগ এর ভোট পেয়ে জয়ী হয়ে এখন নিজেকে অনেক কিছু মনে করছে এক দল জনগনের রায়ের বিরুদ্ধে গেলে তাদের ও পতন ঘটবে ইনশাল্লাহ,আওয়ামিলীগ এর ভোট পেয়ে জয়ী হয়ে এখন নিজেকে অনেক কিছু মনে করছে এক দল জনগনের রায়ের বিরুদ্ধে গেলে তাদের ও পতন ঘটবে ইনশাল্লাহ,4,0.48044579506558277
After Forming Government,after_forming_government,677,BNP cdi,bnp cdi,3,0.5989513089680889
After Forming Government,after_forming_government,678,সংসদে কি টুপি নিষেধ,সংসদে কি টুপি নিষেধ,0,0.7332090229368471
After Forming Government,after_forming_government,679,টুপি দেখছিনা যে!,টুপি দেখছিনা যে,0,0.5999902062260273
After Forming Government,after_forming_government,680,লে পল্টি,লে পল্টি,2,0.5999967710562003
After Forming Government,after_forming_government,681,বেড়ি গুড,বেড়ি গুড,1,0.5999914909091861
After Forming Government,after_forming_government,682,জুলাই যোদ্ধারা মাঠে নামুন,জুলাই যোদ্ধারা মাঠে নামুন,3,0.7976244205020333
After Forming Government,after_forming_government,683,এটা বিএনপি'র একটি চরম ভুল সিদ্ধান্ত হয়েছে।,এটা বিএনপি র একটি চরম ভুল সিদ্ধান্ত হয়েছে,4,0.7956225300155235
After Forming Government,after_forming_government,684,"BNP গণভোটের রায়কে প্রত্যাখ্যান করেছে, সংস্কারের শপথ নেয়নি । অনেকে অবাক হচ্ছে । বলছে বিএনপি গাদ্দারী করেছে, ব্লা ব্লা…….",bnp গণভোটের রায়কে প্রত্যাখ্যান করেছে সংস্কারের শপথ নেয়নি অনেকে অবাক হচ্ছে বলছে বিএনপি গাদ্দারী করেছে ব্লা ব্লা,4,0.8221199023776254
After Forming Government,after_forming_government,685,"বিএনপি যে সংস্কারের সপথ নেয়নি , কিংবা গণভোটের রায়কে প্রত্যাখ্যান করেছে এতে আমি মোটেও অবাক হইনি, বরং আমার কাছে স্বাভাবিক ই মনে হয়েছে ।",বিএনপি যে সংস্কারের সপথ নেয়নি কিংবা গণভোটের রায়কে প্রত্যাখ্যান করেছে এতে আমি মোটেও অবাক হইনি বরং আমার কাছে স্বাভাবিক ই মনে হয়েছে,4,0.48261319351219867
After Forming Government,after_forming_government,686,কারণ বিএনপির ডে ওয়ান থেকে এই পজিশন ই ছিলো ।,কারণ বিএনপির ডে ওয়ান থেকে এই পজিশন ই ছিলো,0,0.8384945717417007
After Forming Government,after_forming_government,687,বেগম জিয়া বলেছিল ক্ষমতায় আসলে এই সংবিধান ছুড়ে ফেলে দিবে। ৫ তারিখের পর সংবিধানের দোহাই দিয়ে বিএনপি হাসিনার পা ধরে সালাম করা চুপ্পুকে রাষ্ট্রপতি রেখে দেয় । বিএনপির বাধার কারণেই চুপ্পুকে সরানো যায়নি । সংবিধান পুনর্লিখনেও বিএনপির বাধার কারণে হয়নি ।,বেগম জিয়া বলেছিল ক্ষমতায় আসলে এই সংবিধান ছুড়ে ফেলে দিবে তারিখের পর সংবিধানের দোহাই দিয়ে বিএনপি হাসিনার পা ধরে সালাম করা চুপ্পুকে রাষ্ট্রপতি রেখে দেয় বিএনপির বাধার কারণেই চুপ্পুকে সরানো যায়নি সংবিধান পুনর্লিখনেও বিএনপির বাধার কারণে হয়নি,3,0.434102615284438
After Forming Government,after_forming_government,688,সংবিধান সংস্কারে গণভোটের প্রশ্ন আসলে বিএনপি সরাসরি বিরোধিতা করে । তারেক রহমানের কাছে গণভোটের চাইতেও আলুর দাম বেশি গুরুত্বপূর্ণ মনে হয় । ফলে সংবিধান সংস্কারে গণভোট পিছিয়ে যায়।,সংবিধান সংস্কারে গণভোটের প্রশ্ন আসলে বিএনপি সরাসরি বিরোধিতা করে তারেক রহমানের কাছে গণভোটের চাইতেও আলুর দাম বেশি গুরুত্বপূর্ণ মনে হয় ফলে সংবিধান সংস্কারে গণভোট পিছিয়ে যায়,3,0.46466857043208115
After Forming Government,after_forming_government,689,"সিদ্ধান্ত হয় নির্বাচনের দিনই একসাথে গণভোট হবে । ইতোমধ্যে প্রবাসীদের কাছে পোস্টাল ব্যালট পৌঁছে গেছে । বিএনপির সকল এক্টিভিস্ট, নেতাকর্মী, টকশোজীবী সবাই না এর পক্ষে প্রচারণা চালায় । প্রবাসীদের অনেকে না ভোট ই দিয়েছে বিএনপির প্রচারণার ফলে ।",সিদ্ধান্ত হয় নির্বাচনের দিনই একসাথে গণভোট হবে ইতোমধ্যে প্রবাসীদের কাছে পোস্টাল ব্যালট পৌঁছে গেছে বিএনপির সকল এক্টিভিস্ট নেতাকর্মী টকশোজীবী সবাই না এর পক্ষে প্রচারণা চালায় প্রবাসীদের অনেকে না ভোট ই দিয়েছে বিএনপির প্রচারণার ফলে,4,0.4877010962624024
After Forming Government,after_forming_government,690,"জামাত এনসিপির চাপে পরে তারেকরহমান মন থেকে না চাইলেও জাস্ট একটা, আবারও বলছি একটা সমাবেশই গণভোটে হা এর পক্ষে ভোট দিতে বলে ।",জামাত এনসিপির চাপে পরে তারেকরহমান মন থেকে না চাইলেও জাস্ট একটা আবারও বলছি একটা সমাবেশই গণভোটে হা এর পক্ষে ভোট দিতে বলে,4,0.5493896265303894
After Forming Government,after_forming_government,691,তারেকের এ চাওয়ার ফলেও সকল ধরনের বিএনপি এক্টিভিস্ট ও টকশোজীবী রা না এর পক্ষেই কথা বলে যায় । ( দুয়েকটি ব্যতিক্রম ছাড়া),তারেকের এ চাওয়ার ফলেও সকল ধরনের বিএনপি এক্টিভিস্ট ও টকশোজীবী রা না এর পক্ষেই কথা বলে যায় দুয়েকটি ব্যতিক্রম ছাড়া,4,0.707538561725388
After Forming Government,after_forming_government,692,এমনকি ভোটের দিন ও কেন্দ্রের সামনে দাড়িয়ে বিএনপির কর্মীরা ভোটারদের ফোর্স করে গণভোটে না দিতে । সব এলাকায় এমন হয়েছে ।,এমনকি ভোটের দিন ও কেন্দ্রের সামনে দাড়িয়ে বিএনপির কর্মীরা ভোটারদের ফোর্স করে গণভোটে না দিতে সব এলাকায় এমন হয়েছে,4,0.5655468151013099
After Forming Government,after_forming_government,693,তারপরও ও গণভোটে বেশিরভাগ মানুষ হা ই দেয় ।,তারপরও ও গণভোটে বেশিরভাগ মানুষ হা ই দেয়,2,0.8362475243661266
After Forming Government,after_forming_government,694,"সমীকরণ- ডে ওয়ান থেকে যারা গণভোট ও মৌলিক সংস্কারের বিরুদ্ধে ছিলো, তারা হটাৎ করে আজকে পক্ষে চলে যাবে, এমন এক্সপেকটেশন আপনার থাকলে আপনার রাজনৈতিক দূরদর্শিতা না ।",সমীকরণ ডে ওয়ান থেকে যারা গণভোট ও মৌলিক সংস্কারের বিরুদ্ধে ছিলো তারা হটাৎ করে আজকে পক্ষে চলে যাবে এমন এক্সপেকটেশন আপনার থাকলে আপনার রাজনৈতিক দূরদর্শিতা না,2,0.9418291651593802
After Forming Government,after_forming_government,695,"বিএনপি ডে ওয়ান এ যে পজিশন ছিলো, আজকেও একই পজিশন ।",বিএনপি ডে ওয়ান এ যে পজিশন ছিলো আজকেও একই পজিশন,0,0.8849156189023839
After Forming Government,after_forming_government,697,"মাঝেমধ্যে বিএনপি যে সংস্কারের আলাপ গুলো দেয়, ওইগুলা হচ্ছে মানুষকে ম্যানিপুলেট করার জন্য । আর আওয়ামীলীগ থেকে ক্ষমতা নিজের পকেটে নেওয়ার জন্য । নাথিং এলস ।",মাঝেমধ্যে বিএনপি যে সংস্কারের আলাপ গুলো দেয় ওইগুলা হচ্ছে মানুষকে ম্যানিপুলেট করার জন্য আর আওয়ামীলীগ থেকে ক্ষমতা নিজের পকেটে নেওয়ার জন্য নাথিং এলস,2,0.5203308928874731
After Forming Government,after_forming_government,698,আর বলে না জনগণ বিএনপির সাথে আছে জনগণ সাথে থাকলেও বিএনপি জনগণের সাথে নাই,আর বলে না জনগণ বিএনপির সাথে আছে জনগণ সাথে থাকলেও বিএনপি জনগণের সাথে নাই,2,0.5033064358767029
After Forming Government,after_forming_government,699,"জনগণ সংস্কারে হা ভোট দিয়েছে, কিন্তু জনগণের ভোটের কোনও মূল্য তাদের নাই, কারণ এরা বিএনপির কাছে জনগণ নয় । বিএনপির কাছে জনগণ তারাই যারা বিএনপিকে ভোট দেয়, আর না তে ভোট দিয়েছে ।",জনগণ সংস্কারে হা ভোট দিয়েছে কিন্তু জনগণের ভোটের কোনও মূল্য তাদের নাই কারণ এরা বিএনপির কাছে জনগণ নয় বিএনপির কাছে জনগণ তারাই যারা বিএনপিকে ভোট দেয় আর না তে ভোট দিয়েছে,0,0.49261338340687416
After Forming Government,after_forming_government,700,"বিএনপি করে এমন দুয়েকজন যদি হা তে ও ভোট দেয়, তারা ভুল করে দিয়েছে ।",বিএনপি করে এমন দুয়েকজন যদি হা তে ও ভোট দেয় তারা ভুল করে দিয়েছে,0,0.5751789290108484
After Forming Government,after_forming_government,701,জাতিকে ধোঁকা দেয়া হয়েছে,জাতিকে ধোঁকা দেয়া হয়েছে,1,0.7987117568391459
After Forming Government,after_forming_government,702,নতুন স্বৈরাচার,নতুন স্বৈরাচার,1,0.7332061168175699
After Forming Government,after_forming_government,703,"বিএনপি প্রথম দিনেই বিড়াল মারলো , যাতে জুলাই সনদকে পাশকাটিয়ে যাওয়া যায় অথবা নিজেদের মত করে কন্ট্রোল করা যায়।",বিএনপি প্রথম দিনেই বিড়াল মারলো যাতে জুলাই সনদকে পাশকাটিয়ে যাওয়া যায় অথবা নিজেদের মত করে কন্ট্রোল করা যায়,1,0.9088965508490193
After Forming Government,after_forming_government,704,গনভোট বাতিল= মূল নির্বাচন বাতিল।,গনভোট বাতিল মূল নির্বাচন বাতিল,2,0.5976150574254363
After Forming Government,after_forming_government,705,এটাই শেষ কথা,এটাই শেষ কথা,1,0.4000557649366142
After Forming Government,after_forming_government,706,"শুরতেই জুলাইয়ের হাজারো শহীদ, তাদের পরিবার এবং বাংলাদেশের গণরায়ের সাথে গাদ্দারী করলো বিএনপি",শুরতেই জুলাইয়ের হাজারো শহীদ তাদের পরিবার এবং বাংলাদেশের গণরায়ের সাথে গাদ্দারী করলো বিএনপি,4,0.627739126494448
After Forming Government,after_forming_government,707,লও টেলা,লও টেলা,0,0.2
After Forming Government,after_forming_government,708,"যেই জুলাই না হইলে এই নির্বাচন হইতো না,জামাত-বিএনপির কথা বলার সাহস ছিলো না,শপথ এর প্রথম দিনেই জুলাই এর সাথে গাদ্দারী,সংবিধান সংস্কার এর শপথ নেয় নি বিএনপির নির্বাচিত প্রতিনিধিরা। এটা কাম্য ছিলো না।এটা অকৃতজ্ঞতা।",যেই জুলাই না হইলে এই নির্বাচন হইতো না জামাত বিএনপির কথা বলার সাহস ছিলো না শপথ এর প্রথম দিনেই জুলাই এর সাথে গাদ্দারী সংবিধান সংস্কার এর শপথ নেয় নি বিএনপির নির্বাচিত প্রতিনিধিরা এটা কাম্য ছিলো না এটা অকৃতজ্ঞতা,4,0.4205308013107969
After Forming Government,after_forming_government,709,Why??????,why,0,0.2
After Forming Government,after_forming_government,710,"পোলাপান আবার মাঠে নেমে পড় দুই একটা মরে যাক, তারপর আবার অন্তর্বর্তী সরকার গঠন হোক।",পোলাপান আবার মাঠে নেমে পড় দুই একটা মরে যাক তারপর আবার অন্তর্বর্তী সরকার গঠন হোক,1,0.5220882175662953
After Forming Government,after_forming_government,711,৩ বছরের কম .....,বছরের কম,3,0.733102897481231
After Forming Government,after_forming_government,712,সংবিধান থাকলে হাসু আপা এখনও বৈধ প্রধানমন্ত্রী।,সংবিধান থাকলে হাসু আপা এখনও বৈধ প্রধানমন্ত্রী,0,0.7704836450112621
After Forming Government,after_forming_government,713,পল্টি নেওয়া শুরু,পল্টি নেওয়া শুরু,2,0.7947609929052244
After Forming Government,after_forming_government,714,Very good decision,very good decision,3,0.7999519881534181
After Forming Government,after_forming_government,715,গাদ্দারী শুরু হয়ে গেছে,গাদ্দারী শুরু হয়ে গেছে,4,0.48554209394225706
After Forming Government,after_forming_government,716,পলটি মারেন ভালো করে,পলটি মারেন ভালো করে,1,0.5987419136132316
After Forming Government,after_forming_government,717,ক্ষমতা চিরস্থায়ী নয়,ক্ষমতা চিরস্থায়ী নয়,1,0.7276156914446483
After Forming Government,after_forming_government,718,খেলা শুরু মামা,খেলা শুরু মামা,4,0.7326186983644704
After Forming Government,after_forming_government,719,Game start,game start,0,0.2
After Forming Government,after_forming_government,720,তাহলে গন ভোট হলো কেন?,তাহলে গন ভোট হলো কেন,0,0.7981262902607824
After Forming Government,after_forming_government,721,যাদের জন্মই পল্টিবাজির মধ্যদিয়ে তাদের থেকে জাতি আর কি আশা করতে পারে।,যাদের জন্মই পল্টিবাজির মধ্যদিয়ে তাদের থেকে জাতি আর কি আশা করতে পারে,2,0.8626225697302627
After Forming Government,after_forming_government,722,লিগ বেজার হয়ে যাবে তো তাই,লিগ বেজার হয়ে যাবে তো তাই,0,0.7318783778059419
After Forming Government,after_forming_government,723,জুলাই চুদলিং পং,জুলাই চুদলিং পং,3,0.7305992379848862
After Forming Government,after_forming_government,724,এটা তো আগের কথা,এটা তো আগের কথা,2,0.5992672905463475
After Forming Government,after_forming_government,725,সঠিক সিদ্ধান্ত নিয়েছে বিএনপি।,সঠিক সিদ্ধান্ত নিয়েছে বিএনপি,4,0.8394677927733295
After Forming Government,after_forming_government,726,একেই বলে ইউটার্ন,একেই বলে ইউটার্ন,3,0.7322853600648207
After Forming Government,after_forming_government,727,হায়াত মনে হয় বেশিদিন নেই,হায়াত মনে হয় বেশিদিন নেই,4,0.7992407181883395
After Forming Government,after_forming_government,728,Expire date is loading up......,expire date is loading up,0,0.5996545181871359
After Forming Government,after_forming_government,729,শপথ না নেওয়াতে বিএনপির কপালে দুর্গতি নেমে আসলো,শপথ না নেওয়াতে বিএনপির কপালে দুর্গতি নেমে আসলো,4,0.6984801690470894
After Forming Government,after_forming_government,730,অবৈধ ইউনুস সরকার জোর করে হ্যা ভোট কে জয়ী করেছে এটাই তার একটি প্রমাণ।,অবৈধ ইউনুস সরকার জোর করে হ্যা ভোট কে জয়ী করেছে এটাই তার একটি প্রমাণ,0,0.5776492964046915
After Forming Government,after_forming_government,731,সারাদেশে না ভোট বিজয়ী হলেও ফলাফল দেখিয়েছে হ্যা জয়ী।,সারাদেশে না ভোট বিজয়ী হলেও ফলাফল দেখিয়েছে হ্যা জয়ী,0,0.8661553802793067
After Forming Government,after_forming_government,732,রাজাকাররা বাদে বাকি সবাই না ভোট দিয়েছে বুঝায় যায়,রাজাকাররা বাদে বাকি সবাই না ভোট দিয়েছে বুঝায় যায়,4,0.8375929495556874
After Forming Government,after_forming_government,733,তারা বলে হ্যাঁ ভোট দিছে এখন পোল্ট্রি নিচ্ছে কেন,তারা বলে হ্যাঁ ভোট দিছে এখন পোল্ট্রি নিচ্ছে কেন,0,0.8621177187356515
After Forming Government,after_forming_government,734,বাংদেশের জন্য বিপদজনক হল অশিক্ষিত অজ্ঞ মুর্খ জনগণ যারা কিছু না জেনেও ভোট দেয়।,বাংদেশের জন্য বিপদজনক হল অশিক্ষিত অজ্ঞ মুর্খ জনগণ যারা কিছু না জেনেও ভোট দেয়,2,0.8836040859407296
After Forming Government,after_forming_government,735,সঠিক পদক্ষেপ,সঠিক পদক্ষেপ,4,0.7313427910789868
After Forming Government,after_forming_government,736,মিজা ফুরি,মিজা ফুরি,0,0.2
After Forming Government,after_forming_government,737,সংবিধান সংস্কার পরিষদে বিএনপি জোট,সংবিধান সংস্কার পরিষদে বিএনপি জোট,0,0.6771831354589968
After Forming Government,after_forming_government,738,অংশগ্রহণ নাই কেন?,অংশগ্রহণ নাই কেন,3,0.5981778166099722
After Forming Government,after_forming_government,739,২১৩ আসনে বিজয়ী হয়েছে বিএনপি জোট আর ২৮৮ আসনে জয়ী হয়েছে হ্যাঁ ভোট,আসনে বিজয়ী হয়েছে বিএনপি জোট আর আসনে জয়ী হয়েছে হ্যাঁ ভোট,0,0.8852361634194241
After Forming Government,after_forming_government,740,হ্যাঁ ভোট দানকারী প্রায় ৭ কোটি মানুষের আকাঙ্ক্ষা ছিল নির্বাচিত সংসদ সদস্যদের শপথ পড়ানো হবে হ্যাঁ ভোটের চাহিদা অনুযায়ী সংবিধান সংস্কার পরিষদের অধীনে।,হ্যাঁ ভোট দানকারী প্রায় কোটি মানুষের আকাঙ্ক্ষা ছিল নির্বাচিত সংসদ সদস্যদের শপথ পড়ানো হবে হ্যাঁ ভোটের চাহিদা অনুযায়ী সংবিধান সংস্কার পরিষদের অধীনে,0,0.9553369079254286
After Forming Government,after_forming_government,741,কিন্তু এতো বিপুল সংখ্যক মানুষের প্রত্যাশাকে বৃদ্ধাঙ্গুলি দেখিয়ে চলমান সংবিধানের অধীনেই শপথ নিলেন তারেক রহমানের নেতৃত্বাধীন বিএনপি জোটের নেতারা।,কিন্তু এতো বিপুল সংখ্যক মানুষের প্রত্যাশাকে বৃদ্ধাঙ্গুলি দেখিয়ে চলমান সংবিধানের অধীনেই শপথ নিলেন তারেক রহমানের নেতৃত্বাধীন বিএনপি জোটের নেতারা,1,0.7600844028798319
